,genome_ID,scaffold,gene_oid,locus_tag,start_coord,end_coord,clust_ID,gene_ID_string,core_whole,40_percent_ID_group,query_start,query_end,evalue,pfam_id,pfam_name,pfam_length
1303,644736356,NC_013037,644928547,Dfer_0674,792558,794651,66880,644928547,afp2_3_4,NA,1.0,693.0,1.6999999999999998e-36,pfam04984,Phage_sheath_1,464.0
1305,644736356,NC_013037,644928549,Dfer_0676,795607,796236,66880,644928549,afp16,NA,4.0,197.0,8.5e-34,pfam14065,DUF4255,178.0
1306,644736356,NC_013037,644928550,Dfer_0677,796619,797200,66880,644928550,NA,Cluster 2989,23.0,91.0,3.5e-05,pfam04542,Sigma70_r2,71.0
1307,644736356,NC_013037,644928550,Dfer_0677,796619,797200,66880,644928550,NA,Cluster 2989,122.0,175.0,3e-10,pfam08281,Sigma70_r4_2,54.0
1308,644736356,NC_013037,644928551,Dfer_0678,797299,798336,66880,644928551,NA,Cluster 4945,132.0,224.0,5.599999999999999e-16,pfam04773,FecR,96.0
1309,644736356,NC_013037,644928551,Dfer_0678,797299,798336,66880,644928551,NA,Cluster 4945,237.0,338.0,4.8e-15,pfam16344,DUF4974,100.0
1310,644736356,NC_013037,644928552,Dfer_0679,798509,801955,66880,644928552,NA,Cluster 4287,143.0,225.0,4.6e-19,pfam13715,CarbopepD_reg_2,88.0
1311,644736356,NC_013037,644928552,Dfer_0679,798509,801955,66880,644928552,NA,Cluster 4287,232.0,342.0,1.0000000000000001e-21,pfam07715,Plug,108.0
1312,644736356,NC_013037,644928552,Dfer_0679,798509,801955,66880,644928552,NA,Cluster 4287,730.0,1147.0,1.6e-18,pfam00593,TonB_dep_Rec,236.0
1313,644736356,NC_013037,644928553,Dfer_0680,801974,803407,66880,644928553,NA,Cluster 5658,22.0,218.0,9.399999999999999e-27,pfam14322,SusD-like_3,190.0
1314,644736356,NC_013037,644928553,Dfer_0680,801974,803407,66880,644928553,NA,Cluster 5658,313.0,477.0,4.7e-40,pfam07980,SusD,298.0
1316,644736369,NC_009441,644742573,Fjoh_3145,3736350,3736763,66901,644742573,NA,Cluster 407,8.0,72.0,5e-10,pfam12844,HTH_19,64.0
1318,644736369,NC_009441,644742575,Fjoh_3147,3740919,3742343,66901,644742575,NA,Cluster 394,21.0,474.0,4.099999999999999e-110,pfam00324,AA_permease,479.0
1319,644736369,NC_009441,644742576,Fjoh_3148,3742714,3743316,66901,644742576,afp16,NA,4.0,189.0,3.8999999999999994e-36,pfam14065,DUF4255,178.0
1321,644736369,NC_009441,644742578,Fjoh_3150,3744171,3746273,66901,644742578,afp2_3_4,NA,466.0,696.0,3.3e-28,pfam04984,Phage_sheath_1,464.0
1322,644736369,NC_009441,644742579,Fjoh_3151,3746301,3746729,66901,644742579,afp1_5,NA,6.0,138.0,8.7e-47,pfam06841,Phage_T4_gp19,134.0
1323,644736369,NC_009441,644742580,Fjoh_3152,3746732,3747178,66901,644742580,afp1_5,NA,8.0,144.0,9.699999999999999e-45,pfam06841,Phage_T4_gp19,134.0
1327,644736369,NC_009441,644742584,Fjoh_3156,3749993,3750283,66901,644742584,afp10,NA,18.0,88.0,1.0999999999999999e-26,pfam05488,PAAR_motif,69.0
1328,644736369,NC_009441,644742585,Fjoh_3157,3750286,3750696,66901,644742585,afp9,NA,28.0,120.0,1.8e-24,pfam04965,GPW_gp25,95.0
1329,644736369,NC_009441,644742586,Fjoh_3158,3750709,3754083,66901,644742586,afp11,NA,785.0,1028.0,6.3e-06,pfam04865,Baseplate_J,255.0
1336,644736369,NC_009441,644742593,Fjoh_3165,3764288,3765505,66901,644742593,NA,Cluster 106,201.0,279.0,5.6e-32,pfam13699,DUF4157,79.0
1338,644736371,NC_012918,644869282,GM21_1669,1939883,1941235,66905,644869282,NA,Cluster 11,245.0,371.0,2.3e-28,pfam00004,AAA,132.0
1340,644736371,NC_012918,644869284,GM21_1671,1941848,1945456,66905,644869284,NA,Cluster 2213,163.0,241.0,6.899999999999999e-27,pfam13699,DUF4157,79.0
1342,644736371,NC_012918,644869286,GM21_1673,1947110,1948294,66905,644869286,NA,Cluster 5860,130.0,335.0,2.8999999999999996e-21,pfam01609,DDE_Tnp_1,214.0
1343,644736371,NC_012918,644869287,GM21_1674,1948747,1949148,66905,644869287,NA,Cluster 1893,7.0,117.0,2.9999999999999998e-33,pfam04480,DUF559,109.0
1347,644736371,NC_012918,644869290,GM21_1678,1957257,1960964,66905,644869290,afp11,NA,918.0,1160.0,4.2e-08,pfam04865,Baseplate_J,255.0
1348,644736371,NC_012918,644869291,GM21_1679,1960976,1961419,66905,644869291,afp9,NA,26.0,118.0,8.7e-23,pfam04965,GPW_gp25,95.0
1349,644736371,NC_012918,644869292,GM21_1680,1961424,1961693,66905,644869292,afp10,NA,1.0,50.0,1.3e-06,pfam05488,PAAR_motif,69.0
1350,644736371,NC_012918,644869292,GM21_1680,1961424,1961693,66905,644869292,afp10,NA,16.0,79.0,1.1e-13,pfam05488,PAAR_motif,69.0
1351,644736371,NC_012918,644869293,GM21_1681,1961756,1962109,66905,644869293,NA,Cluster 1893,1.0,101.0,2.7e-39,pfam04480,DUF559,109.0
1352,644736371,NC_012918,644869294,GM21_1682,1962396,1964165,66905,644869294,afp8,NA,39.0,341.0,1.2e-08,pfam05954,Phage_GPD,304.0
1355,644736371,NC_012918,644869297,GM21_1685,1965230,1965667,66905,644869297,afp1_5,NA,8.0,143.0,7.9e-44,pfam06841,Phage_T4_gp19,134.0
1356,644736371,NC_012918,644869298,GM21_1686,1965677,1966117,66905,644869298,afp1_5,NA,9.0,142.0,3.3e-36,pfam06841,Phage_T4_gp19,134.0
1357,644736371,NC_012918,644869299,GM21_1687,1966142,1967578,66905,644869299,afp2_3_4,NA,72.0,474.0,4.5999999999999996e-32,pfam04984,Phage_sheath_1,464.0
1358,644736371,NC_012918,644869300,GM21_1688,1967631,1968263,66905,644869300,afp16,NA,5.0,197.0,1.3e-31,pfam14065,DUF4255,178.0
1359,644736371,NC_012918,644869301,GM21_1689,1968829,1969293,66905,644869301,NA,Cluster 2079,56.0,133.0,6.1e-14,pfam03061,4HBT,79.0
1360,644736371,NC_012918,644869302,GM21_1690,1969496,1969762,66905,644869302,NA,Cluster 1318,31.0,69.0,3.5e-12,pfam01258,zf-dskA_traR,36.0
1363,644736393,NC_013235,645041018,Namu_1888,2073895,2074161,66912,645041018,NA,Cluster 4813,1.0,88.0,1.1e-22,pfam00708,Acylphosphatase,90.0
1364,644736393,NC_013235,645041019,Namu_1889,2074303,2077947,66912,645041019,NA,Cluster 4811,2.0,1184.0,1.9999999999999997e-70,pfam02463,SMC_N,220.0
1365,644736393,NC_013235,645041019,Namu_1889,2074303,2077947,66912,645041019,NA,Cluster 4811,512.0,627.0,5.4e-17,pfam06470,SMC_hinge,117.0
1367,644736393,NC_013235,645041021,Namu_1891,2079058,2079750,66912,645041021,NA,Cluster 479,168.0,224.0,9e-14,pfam00196,GerE,57.0
1368,644736393,NC_013235,645041022,Namu_1892,2079869,2080756,66912,645041022,afp16,NA,4.0,181.0,2e-46,pfam14065,DUF4255,178.0
1369,644736393,NC_013235,645041023,Namu_1893,2080775,2082871,66912,645041023,afp15,NA,474.0,600.0,8.7e-24,pfam00004,AAA,132.0
1370,644736393,NC_013235,645041024,Namu_1894,2082951,2083319,66912,645041024,NA,Cluster 2701,8.0,121.0,8.6e-22,pfam01152,Bac_globin,121.0
1372,644736393,NC_013235,645041026,Namu_1896,2086413,2087189,66912,645041026,NA,Cluster 12,84.0,162.0,9.599999999999999e-32,pfam13699,DUF4157,79.0
1375,644736393,NC_013235,645041029,Namu_1899,2092137,2093693,66912,645041029,afp2_3_4,NA,1.0,509.0,2.2999999999999993e-88,pfam04984,Phage_sheath_1,464.0
1376,644736393,NC_013235,645041030,Namu_1900,2093731,2094174,66912,645041030,afp1_5,NA,10.0,145.0,6.4e-29,pfam06841,Phage_T4_gp19,134.0
1380,644736393,NC_013235,645041034,Namu_1904,2097859,2098293,66912,645041034,afp1_5,NA,9.0,140.0,1.0999999999999999e-25,pfam06841,Phage_T4_gp19,134.0
1383,644736393,NC_013235,645041037,Namu_1907,2100914,2101195,66912,645041037,afp10,NA,7.0,84.0,3.1999999999999998e-21,pfam05488,PAAR_motif,69.0
1384,644736393,NC_013235,645041038,Namu_1908,2101199,2101696,66912,645041038,afp9,NA,29.0,121.0,3.9e-22,pfam04965,GPW_gp25,95.0
1385,644736393,NC_013235,645041039,Namu_1909,2101700,2103643,66912,645041039,afp11,NA,369.0,576.0,2.2e-13,pfam04865,Baseplate_J,255.0
1386,644736393,NC_013235,645041040,Namu_1910,2103643,2104182,66912,645041040,NA,Cluster 346,27.0,170.0,7.3e-14,pfam09684,Tail_P2_I,136.0
1387,644736393,NC_013235,645041041,Namu_1911,2104202,2107174,66912,645041041,NA,Cluster 2336,32.0,151.0,1.3e-06,pfam13401,AAA_22,137.0
1388,644736393,NC_013235,645041041,Namu_1911,2104202,2107174,66912,645041041,NA,Cluster 2336,768.0,847.0,2.1e-08,pfam00486,Trans_reg_C,77.0
1389,644736393,NC_013235,645041041,Namu_1911,2104202,2107174,66912,645041041,NA,Cluster 2336,855.0,987.0,2.2e-06,pfam03704,BTAD,146.0
1390,644736393,NC_013235,645041042,Namu_1912,2107260,2107544,66912,645041042,NA,Cluster 4681,1.0,86.0,8.3e-09,pfam03795,YCII,95.0
1391,644736393,NC_013235,645041043,Namu_1913,2107585,2108634,66912,645041043,NA,Cluster 4982,10.0,266.0,1.8999999999999996e-67,pfam13685,Fe-ADH_2,250.0
1395,644736399,NC_012962,644888377,PAU_01992,2232610,2233092,66927,644888377,NA,Cluster 69,21.0,99.0,7.499999999999999e-13,pfam00486,Trans_reg_C,77.0
1396,644736399,NC_012962,644888378,PAU_01993,2233799,2234248,66927,644888378,afp1_5,NA,15.0,145.0,3.7e-36,pfam06841,Phage_T4_gp19,134.0
1397,644736399,NC_012962,644888379,PAU_01994,2234285,2235409,66927,644888379,afp2_3_4,NA,102.0,368.0,2.8e-26,pfam04984,Phage_sheath_1,464.0
1398,644736399,NC_012962,644888380,PAU_01995,2235590,2237071,66927,644888380,afp2_3_4,NA,287.0,490.0,3.7e-32,pfam04984,Phage_sheath_1,464.0
1399,644736399,NC_012962,644888381,PAU_01996,2237125,2238324,66927,644888381,afp2_3_4,NA,144.0,389.0,2.2e-15,pfam04984,Phage_sheath_1,464.0
1400,644736399,NC_012962,644888382,PAU_01997,2238338,2238796,66927,644888382,afp1_5,NA,9.0,146.0,2.9999999999999996e-28,pfam06841,Phage_T4_gp19,134.0
1403,644736399,NC_012962,644888385,PAU_02000,2239639,2241240,66927,644888385,afp8,NA,50.0,335.0,6.1e-07,pfam05954,Phage_GPD,304.0
1404,644736399,NC_012962,644888386,PAU_02001,2241268,2241696,66927,644888386,afp9,NA,31.0,131.0,4.6e-21,pfam04965,GPW_gp25,95.0
1410,644736399,NC_012962,644888392,PAU_02007,2250946,2253018,66927,644888392,afp15,NA,484.0,610.0,7.5e-28,pfam00004,AAA,132.0
1411,644736399,NC_012962,644888393,PAU_02008,2253043,2253957,66927,644888393,afp16,NA,13.0,189.0,3.3e-28,pfam14065,DUF4255,178.0
1412,644736399,NC_012962,644888394,PAU_02009,2254115,2255014,66927,644888394,NA,Cluster 189,96.0,231.0,2.4999999999999996e-67,pfam16374,CIF,136.0
1415,644736399,NC_012962,644888397,PAU_02012,2257447,2257905,66927,644888397,NA,Cluster 2071,49.0,152.0,2.5e-24,pfam06836,DUF1240,95.0
1417,644736399,NC_012962,644888483,PAU_02096,2355882,2356856,66928,644888483,NA,Cluster 255,105.0,322.0,1.8e-64,pfam03543,Peptidase_C58,204.0
1419,644736399,NC_012962,644888485,PAU_02098,2357938,2359566,66928,644888485,NA,Cluster 249,48.0,111.0,8.4e-23,pfam11647,PMT_C,70.0
1420,644736399,NC_012962,644888486,PAU_02099,2359739,2360629,66928,644888486,afp16,NA,13.0,185.0,1.4e-30,pfam14065,DUF4255,178.0
1421,644736399,NC_012962,644888487,PAU_02100,2360778,2362847,66928,644888487,afp15,NA,483.0,609.0,1.5e-27,pfam00004,AAA,132.0
1426,644736399,NC_012962,644888492,PAU_02105,2372022,2372444,66928,644888492,afp9,NA,29.0,121.0,2.0000000000000002e-21,pfam04965,GPW_gp25,95.0
1427,644736399,NC_012962,644888493,PAU_02106,2372457,2374058,66928,644888493,afp8,NA,44.0,335.0,1.1e-09,pfam05954,Phage_GPD,304.0
1430,644736399,NC_012962,644888496,PAU_02109,2374898,2375356,66928,644888496,afp1_5,NA,9.0,146.0,8.899999999999999e-29,pfam06841,Phage_T4_gp19,134.0
1431,644736399,NC_012962,644888497,PAU_02110,2375375,2376550,66928,644888497,afp2_3_4,NA,106.0,383.0,4.6e-20,pfam04984,Phage_sheath_1,464.0
1432,644736399,NC_012962,644888498,PAU_02111,2376611,2377660,66928,644888498,afp2_3_4,NA,99.0,346.0,7.000000000000001e-26,pfam04984,Phage_sheath_1,464.0
1433,644736399,NC_012962,644888499,PAU_02112,2377791,2378213,66928,644888499,afp1_5,NA,6.0,136.0,4.6e-35,pfam06841,Phage_T4_gp19,134.0
1434,644736399,NC_012962,644888500,PAU_02113,2379008,2380951,66928,644888500,NA,Cluster 122,24.0,81.0,3.3e-18,pfam08206,OB_RNB,58.0
1435,644736399,NC_012962,644888500,PAU_02113,2379008,2380951,66928,644888500,NA,Cluster 122,192.0,520.0,6.299999999999998e-88,pfam00773,RNB,324.0
1436,644736399,NC_012962,644888500,PAU_02113,2379008,2380951,66928,644888500,NA,Cluster 122,561.0,643.0,4.4000000000000004e-08,pfam00575,S1,75.0
1437,644736399,NC_012962,644888501,PAU_02114,2381087,2381725,66928,644888501,NA,Cluster 210,34.0,169.0,7.299999999999999e-20,pfam00730,HhH-GPD,108.0
1438,644736399,NC_012962,644888501,PAU_02114,2381087,2381725,66928,644888501,NA,Cluster 210,187.0,203.0,0.0001,pfam10576,EndIII_4Fe-2S,17.0
1439,644736399,NC_012962,644888502,PAU_02115,2381728,2382426,66928,644888502,NA,Cluster 318,4.0,200.0,9.999999999999998e-65,pfam02508,Rnf-Nqr,174.0
1440,644736399,NC_012962,644888503,PAU_02116,2382423,2383052,66928,644888503,NA,Cluster 663,100.0,189.0,5.1e-18,pfam04205,FMN_bind,69.0
1441,644736399,NC_012962,644888617,PAU_02230,2509976,2518849,66930,644888617,NA,Cluster 2278,2177.0,2293.0,3.3e-06,pfam04488,Gly_transf_sug,103.0
1442,644736399,NC_012962,644888617,PAU_02230,2509976,2518849,66930,644888617,NA,Cluster 2278,2504.0,2639.0,8.399999999999999e-43,pfam15645,Tox-PLDMTX,136.0
1443,644736399,NC_012962,644888618,PAU_02231,2519005,2519934,66930,644888618,NA,Cluster 6965,14.0,187.0,6.3e-23,pfam14065,DUF4255,178.0
1444,644736399,NC_012962,644888619,PAU_02232,2519961,2522072,66930,644888619,afp15,NA,496.0,624.0,5.4e-26,pfam00004,AAA,132.0
1448,644736399,NC_012962,644888623,PAU_02236,2527223,2527876,66930,644888623,afp13,NA,94.0,123.0,2.7000000000000002e-05,pfam00608,Adeno_shaft,30.0
1452,644736399,NC_012962,644888627,PAU_02240,2533055,2533501,66930,644888627,afp9,NA,37.0,128.0,1.5999999999999999e-21,pfam04965,GPW_gp25,95.0
1453,644736399,NC_012962,644888628,PAU_02241,2533501,2535057,66930,644888628,afp8,NA,64.0,354.0,1.1e-06,pfam05954,Phage_GPD,304.0
1456,644736399,NC_012962,644888631,PAU_02244,2535913,2536383,66930,644888631,afp1_5,NA,12.0,150.0,9.6e-31,pfam06841,Phage_T4_gp19,134.0
1457,644736399,NC_012962,644888632,PAU_02245,2536401,2537567,66930,644888632,afp2_3_4,NA,126.0,379.0,1.2e-18,pfam04984,Phage_sheath_1,464.0
1458,644736399,NC_012962,644888633,PAU_02246,2537875,2539248,66930,644888633,afp2_3_4,NA,67.0,454.0,6.6e-34,pfam04984,Phage_sheath_1,464.0
1459,644736399,NC_012962,644888634,PAU_02247,2539274,2539723,66930,644888634,afp1_5,NA,15.0,145.0,2.2999999999999997e-34,pfam06841,Phage_T4_gp19,134.0
1463,644736399,NC_012962,644888638,PAU_02251,2542637,2543518,66930,644888638,NA,Cluster 953,4.0,63.0,4.6e-15,pfam00126,HTH_1,60.0
1464,644736399,NC_012962,644889178,PAU_02786,3213795,3214370,66934,644889178,NA,Cluster 227,14.0,39.0,2.8e-07,pfam13544,N_methyl_2,26.0
1465,644736399,NC_012962,644889178,PAU_02786,3213795,3214370,66934,644889178,NA,Cluster 227,49.0,190.0,1.6e-45,pfam08805,PilS,138.0
1466,644736399,NC_012962,644889179,PAU_02787,3215013,3215801,66934,644889179,NA,Cluster 1678,34.0,261.0,2e-44,pfam06182,ABC2_membrane_6,229.0
1467,644736399,NC_012962,644889180,PAU_02788,3215803,3216627,66934,644889180,NA,Cluster 1739,40.0,273.0,3.4e-26,pfam06182,ABC2_membrane_6,229.0
1468,644736399,NC_012962,644889181,PAU_02789,3216652,3217617,66934,644889181,NA,Cluster 1873,40.0,181.0,4e-18,pfam00005,ABC_tran,137.0
1469,644736399,NC_012962,644889182,PAU_02790,3218747,3219196,66934,644889182,afp1_5,NA,15.0,145.0,4.6e-35,pfam06841,Phage_T4_gp19,134.0
1470,644736399,NC_012962,644889183,PAU_02791,3219411,3220490,66934,644889183,afp2_3_4,NA,97.0,356.0,1.1e-31,pfam04984,Phage_sheath_1,464.0
1471,644736399,NC_012962,644889184,PAU_02792,3220502,3221914,66934,644889184,afp2_3_4,NA,87.0,467.0,2.8e-37,pfam04984,Phage_sheath_1,464.0
1472,644736399,NC_012962,644889185,PAU_02793,3221963,3223168,66934,644889185,afp2_3_4,NA,156.0,394.0,3.3e-18,pfam04984,Phage_sheath_1,464.0
1473,644736399,NC_012962,644889186,PAU_02794,3223182,3223640,66934,644889186,afp1_5,NA,9.0,146.0,6.3e-29,pfam06841,Phage_T4_gp19,134.0
1475,644736399,NC_012962,644889188,PAU_02796,3224483,3226084,66934,644889188,afp8,NA,47.0,335.0,1.6e-11,pfam05954,Phage_GPD,304.0
1476,644736399,NC_012962,644889189,PAU_02797,3226097,3226543,66934,644889189,afp9,NA,37.0,129.0,3.1e-20,pfam04965,GPW_gp25,95.0
1480,644736399,NC_012962,644889193,PAU_02801,3233333,3234553,66934,644889193,afp13,NA,232.0,258.0,1.1e-05,pfam07484,Collar,57.0
1482,644736399,NC_012962,644889195,PAU_02803,3236282,3238369,66934,644889195,afp15,NA,489.0,615.0,1.6e-27,pfam00004,AAA,132.0
1483,644736399,NC_012962,644889196,PAU_02804,3238394,3239296,66934,644889196,afp16,NA,13.0,189.0,2.8000000000000002e-33,pfam14065,DUF4255,178.0
1487,644736399,NC_012962,644889200,PAU_02808,3243541,3244632,66934,644889200,NA,Cluster 258,60.0,104.0,2.2e-07,pfam00045,Hemopexin,45.0
1488,644736399,NC_012962,644889200,PAU_02808,3243541,3244632,66934,644889200,NA,Cluster 258,162.0,207.0,2.6e-06,pfam00045,Hemopexin,45.0
1489,644736399,NC_012962,644889200,PAU_02808,3243541,3244632,66934,644889200,NA,Cluster 258,255.0,362.0,6e-41,pfam07472,PA-IIL,107.0
1494,644736399,NC_012962,644889760,PAU_03338,3914573,3915454,66937,644889760,afp16,NA,9.0,182.0,9.400000000000001e-26,pfam14065,DUF4255,178.0
1495,644736399,NC_012962,644889761,PAU_03339,3915538,3917634,66937,644889761,afp15,NA,492.0,618.0,1.8e-26,pfam00004,AAA,132.0
1497,644736399,NC_012962,644889763,PAU_03341,3919442,3920968,66937,644889763,afp13,NA,328.0,358.0,9.300000000000001e-05,pfam07484,Collar,57.0
1501,644736399,NC_012962,644889767,PAU_03345,3926572,3926994,66937,644889767,afp9,NA,29.0,120.0,6.9e-22,pfam04965,GPW_gp25,95.0
1502,644736399,NC_012962,644889768,PAU_03346,3927008,3928624,66937,644889768,afp8,NA,47.0,339.0,2.5e-09,pfam05954,Phage_GPD,304.0
1505,644736399,NC_012962,644889771,PAU_03349,3929486,3929944,66937,644889771,afp1_5,NA,9.0,146.0,1.8999999999999998e-30,pfam06841,Phage_T4_gp19,134.0
1506,644736399,NC_012962,644889772,PAU_03350,3929960,3931234,66937,644889772,afp2_3_4,NA,150.0,417.0,4.5e-20,pfam04984,Phage_sheath_1,464.0
1507,644736399,NC_012962,644889773,PAU_03351,3931263,3932585,66937,644889773,afp2_3_4,NA,234.0,437.0,1.1e-32,pfam04984,Phage_sheath_1,464.0
1508,644736399,NC_012962,644889774,PAU_03352,3932609,3933676,66937,644889774,afp2_3_4,NA,88.0,351.0,2.0999999999999998e-30,pfam04984,Phage_sheath_1,464.0
1509,644736399,NC_012962,644889775,PAU_03353,3933715,3934164,66937,644889775,afp1_5,NA,15.0,144.0,4.299999999999999e-34,pfam06841,Phage_T4_gp19,134.0
1510,644736399,NC_012962,644889776,PAU_03354,3934527,3934835,66937,644889776,NA,Cluster 94,13.0,92.0,5.600000000000001e-21,pfam16083,Phage_holin_3_3,80.0
1511,644736399,NC_012962,644889777,PAU_03355,3934832,3935230,66937,644889777,NA,Cluster 85,57.0,126.0,5.2e-14,pfam13539,Peptidase_M15_4,67.0
1512,644736399,NC_012962,644889778,PAU_03356,3935964,3946919,66937,644889778,NA,Cluster 2287,32.0,329.0,1.3e-36,pfam00668,Condensation,301.0
1513,644736399,NC_012962,644889778,PAU_03356,3935964,3946919,66937,644889778,NA,Cluster 2287,490.0,911.0,7.299999999999998e-97,pfam00501,AMP-binding,421.0
1514,644736399,NC_012962,644889778,PAU_03356,3935964,3946919,66937,644889778,NA,Cluster 2287,919.0,991.0,2.5e-14,pfam13193,AMP-binding_C,71.0
1515,644736399,NC_012962,644889778,PAU_03356,3935964,3946919,66937,644889778,NA,Cluster 2287,1017.0,1081.0,2.4e-12,pfam00550,PP-binding,67.0
1516,644736399,NC_012962,644889778,PAU_03356,3935964,3946919,66937,644889778,NA,Cluster 2287,1093.0,1386.0,1.4999999999999997e-69,pfam00668,Condensation,301.0
1517,644736399,NC_012962,644889778,PAU_03356,3935964,3946919,66937,644889778,NA,Cluster 2287,1407.0,1499.0,2.3e-22,pfam13745,HxxPF_rpt,91.0
1518,644736399,NC_012962,644889778,PAU_03356,3935964,3946919,66937,644889778,NA,Cluster 2287,1553.0,1960.0,1.0999999999999998e-100,pfam00501,AMP-binding,421.0
1519,644736399,NC_012962,644889778,PAU_03356,3935964,3946919,66937,644889778,NA,Cluster 2287,1968.0,2040.0,1.1e-14,pfam13193,AMP-binding_C,71.0
1520,644736399,NC_012962,644889778,PAU_03356,3935964,3946919,66937,644889778,NA,Cluster 2287,2066.0,2130.0,2e-12,pfam00550,PP-binding,67.0
1521,644736399,NC_012962,644889778,PAU_03356,3935964,3946919,66937,644889778,NA,Cluster 2287,2142.0,2435.0,8.899999999999998e-69,pfam00668,Condensation,301.0
1522,644736399,NC_012962,644889778,PAU_03356,3935964,3946919,66937,644889778,NA,Cluster 2287,2456.0,2548.0,2.3e-22,pfam13745,HxxPF_rpt,91.0
1523,644736399,NC_012962,644889778,PAU_03356,3935964,3946919,66937,644889778,NA,Cluster 2287,2602.0,3009.0,3.0999999999999995e-96,pfam00501,AMP-binding,421.0
1524,644736399,NC_012962,644889778,PAU_03356,3935964,3946919,66937,644889778,NA,Cluster 2287,3017.0,3089.0,2.1e-14,pfam13193,AMP-binding_C,71.0
1525,644736399,NC_012962,644889778,PAU_03356,3935964,3946919,66937,644889778,NA,Cluster 2287,3115.0,3178.0,5.2e-13,pfam00550,PP-binding,67.0
1526,644736399,NC_012962,644889778,PAU_03356,3935964,3946919,66937,644889778,NA,Cluster 2287,3194.0,3480.0,3.8e-49,pfam00668,Condensation,301.0
1527,644736399,NC_012962,644889779,PAU_03357,3946923,3954239,66937,644889779,NA,Cluster 2430,84.0,390.0,2e-48,pfam00668,Condensation,301.0
1528,644736399,NC_012962,644889779,PAU_03357,3946923,3954239,66937,644889779,NA,Cluster 2430,550.0,957.0,2.3999999999999995e-97,pfam00501,AMP-binding,421.0
1529,644736399,NC_012962,644889779,PAU_03357,3946923,3954239,66937,644889779,NA,Cluster 2430,965.0,1037.0,3.7e-14,pfam13193,AMP-binding_C,71.0
1530,644736399,NC_012962,644889779,PAU_03357,3946923,3954239,66937,644889779,NA,Cluster 2430,1063.0,1127.0,1.3000000000000001e-12,pfam00550,PP-binding,67.0
1531,644736399,NC_012962,644889779,PAU_03357,3946923,3954239,66937,644889779,NA,Cluster 2430,1139.0,1432.0,1.4e-69,pfam00668,Condensation,301.0
1532,644736399,NC_012962,644889779,PAU_03357,3946923,3954239,66937,644889779,NA,Cluster 2430,1453.0,1545.0,1.4e-22,pfam13745,HxxPF_rpt,91.0
1533,644736399,NC_012962,644889779,PAU_03357,3946923,3954239,66937,644889779,NA,Cluster 2430,1599.0,2006.0,2.4999999999999994e-99,pfam00501,AMP-binding,421.0
1534,644736399,NC_012962,644889779,PAU_03357,3946923,3954239,66937,644889779,NA,Cluster 2430,2014.0,2086.0,2e-13,pfam13193,AMP-binding_C,71.0
1535,644736399,NC_012962,644889779,PAU_03357,3946923,3954239,66937,644889779,NA,Cluster 2430,2112.0,2176.0,4.4e-14,pfam00550,PP-binding,67.0
1536,644736399,NC_012962,644889779,PAU_03357,3946923,3954239,66937,644889779,NA,Cluster 2430,2197.0,2334.0,1.3e-14,pfam00975,Thioesterase,231.0
1537,644736410,NC_012997,644917193,TERTU_2211,2333081,2334541,66951,644917193,NA,Cluster 5465,32.0,126.0,5e-14,pfam00553,CBM_2,101.0
1538,644736410,NC_012997,644917193,TERTU_2211,2333081,2334541,66951,644917193,NA,Cluster 5465,174.0,202.0,4.8e-05,pfam02013,CBM_10,36.0
1539,644736410,NC_012997,644917193,TERTU_2211,2333081,2334541,66951,644917193,NA,Cluster 5465,277.0,480.0,9e-26,pfam00722,Glyco_hydro_16,177.0
1540,644736410,NC_012997,644917194,TERTU_2212,2334834,2335970,66951,644917194,NA,Cluster 742,295.0,377.0,2e-16,pfam12833,HTH_18,81.0
1543,644736410,NC_012997,644917197,TERTU_2217,2338389,2338958,66951,644917197,afp16,NA,5.0,181.0,3.2e-29,pfam14065,DUF4255,178.0
1545,644736410,NC_012997,644917199,TERTU_2219,2339921,2341636,66951,644917199,afp2_3_4,NA,318.0,567.0,2.0999999999999998e-27,pfam04984,Phage_sheath_1,464.0
1546,644736410,NC_012997,644917200,TERTU_2220,2341667,2342125,66951,644917200,afp1_5,NA,16.0,148.0,6.9e-44,pfam06841,Phage_T4_gp19,134.0
1549,644736410,NC_012997,644917203,TERTU_2223,2342452,2342907,66951,644917203,afp1_5,NA,9.0,147.0,1.2e-29,pfam06841,Phage_T4_gp19,134.0
1553,644736410,NC_012997,644917207,TERTU_2227,2345988,2346425,66951,644917207,afp9,NA,30.0,129.0,3.1e-22,pfam04965,GPW_gp25,95.0
1558,644736410,NC_012997,644917212,TERTU_2232,2358198,2359625,66951,644917212,NA,Cluster 10,269.0,395.0,3.8e-28,pfam00004,AAA,132.0
1560,644736410,NC_012997,644917214,TERTU_2234,2362263,2362796,66951,644917214,NA,Cluster 15,77.0,144.0,7.2e-09,pfam13699,DUF4157,79.0
1562,645058791,NZ_ACCC01000029,645339157,yruck0001_1570,6,6377,67007,645339157,NA,Cluster 241,1885.0,1962.0,1.1e-06,pfam12919,TcdA_TcdB,514.0
1563,645058791,NZ_ACCC01000029,645339158,yruck0001_1580,6682,7563,67007,645339158,afp16,NA,9.0,182.0,2.6000000000000004e-28,pfam14065,DUF4255,178.0
1564,645058791,NZ_ACCC01000029,645339159,yruck0001_1590,7647,9740,67007,645339159,afp15,NA,491.0,617.0,1.0999999999999999e-25,pfam00004,AAA,132.0
